lat,lon,lang
35.46531104,-97.51049764,en
41.46625672,-87.47261153,en
52.08102798,0.45599937,en
24.1385523,56.8602679,ar
-0.4469409,-78.6528397,es
48.8401884,2.5477839,fr
42.02454171,-93.65310906,en
21.5914358,39.2491367,ar
53.8989427,30.333031,ru
40.74562709,-73.91757115,en
5.5622274,95.3263599,id
19.3832409,-99.1518729,es
-12.5794079,-38.9777896,pt
36.5108173,1.3028079,fr
36.7682481,126.9336043,ko
40.6649379,-73.9846174,en
42.06745524,-87.80631379,en
-7.7730154,110.4083387,id
24.5822593,46.6675872,ar
40.81912214,-96.70098367,und
39.74011113,-84.17926774,en
50.04871368,8.5734539,es
24.624388,46.7526651,ar
36.8536867,30.6186046,de
21.4396764,39.2996715,ar
36.68060114,-4.72291846,und
40.20548514,29.10370037,tr
42.67208236,-73.78509022,en
38.22824617,28.20262662,id
-29.8616178,-51.1597335,pt
52.40957339,-1.51798433,en
30.33712109,-97.70220741,en
-31.46129,-68.3744901,es
26.144832,44.9172156,ar
44.8987842,11.65765485,it
36.75877924,3.02547972,ar
2.81167321,-60.6940864,und
4.6028047,-74.1512439,es
54.70062373,55.99599107,ru
51.4911316,-3.1795943,en
38.2564402,-0.6966736,es
-23.5298005,-46.437386,pt
39.808524,-5.1596885,es
-34.7103873,-58.5187507,es
-33.4090546,-63.3023417,es
41.0954896,30.6928948,tr
40.9173772,29.2035964,tr
53.47275566,-1.5697903,en
21.2718758,40.4209091,ar
51.87894688,0.93725552,en
37.54390675,-84.64026009,en
54.9792854,-1.6315654,en
30.26635874,-97.78256072,en
8.55317235,-71.24503795,es
41.88804564,-87.62626724,en
53.5622543,-2.96913277,en
24.1326839,47.2874147,ar
35.3999078,-118.93155835,en
45.4853048,12.0334527,sk
41.0374684,28.9633016,tr
3.2235431,101.6179582,id
44.02478968,-123.12956597,en
25.7287526,-80.2419418,en
-18.916767,-48.286138,pt
41.53274674,-88.13503481,en
49.11870362,6.88114969,fr
29.324583,48.0234245,ar
38.94573449,-84.64291664,en
2.9489443,101.7197702,id
46.41103822,30.73765404,und
39.74592416,-122.01954563,en
45.4703687,8.8976413,it
33.67740313,-112.1181198,en
40.29219458,-79.4018455,en
9.7350526,-63.2013813,es
6.4546891,3.2421976,en
55.4057813,43.81896521,ru
33.45407145,-94.09555055,en
24.63914,55.6878,fa
42.72700459,-87.79744355,en
49.3467545,6.1294217,fr
40.9872573,28.8931335,tr
31.2670463,32.3005442,et
53.05744049,-2.20687735,en
39.04848002,-84.09812346,en
26.37656974,50.02992718,ar
40.1977244,29.0879999,tr
24.9354877,67.0438767,vi
-22.89599964,-43.19363764,pt
48.7064643,7.0778169,fr
38.99041398,-84.59394849,en
41.06478817,29.00930285,tr
37.27890985,-76.4059155,en
-29.9404129,30.9678527,en
29.9836813,31.1035629,ar
-6.8906716,107.6268819,id
12.6294259,-87.1171741,en
19.54190626,41.03928907,ar
33.21925679,-96.77259119,en
32.21912463,-80.73066307,en
37.1162471,-92.0944022,en
-7.410241,-35.2736843,und
7.93364,-72.49581,es
7.0782419,-73.1165243,es
42.6870634,-87.8400088,en
55.79069635,49.10994887,ru
19.4117988,-99.0882316,es
29.4531409,-98.5628339,en
24.70246509,46.66218203,ar
54.68384519,-1.56659941,en
33.5299003,-84.560008,en
38.87392238,-77.10519161,en
25.3327769,56.3451232,ar
29.15471476,-82.24947909,en
40.32165747,-74.48836485,en
-5.15206385,-38.10519409,pt
42.937831,-83.62452481,en
40.88073719,-74.38076177,en
38.2176069,27.64760687,tr
21.3287084,39.9945156,ar
41.39081334,-73.45719466,en
40.89781368,29.16961638,en
41.0040172,28.8434464,tr
58.4594368,-5.04858603,en
48.82532861,2.47862199,fr
37.72731933,-89.88363114,en
-23.5421042,-46.5313449,pt
-15.8765391,-48.0386477,pt
-34.9148375,-57.9605073,es
40.6343243,-3.9935077,es
32.81927279,-97.2698738,en
29.16492873,48.11609254,es
11.0097725,-74.79452545,es
40.03392255,-75.05539241,en
40.81887183,-85.54001339,en
37.470598,-121.1361544,en
6.5710226,3.5708502,en
17.4765449,104.7289006,th
16.73612821,100.19771699,th
36.22714309,-80.92722728,en
-26.1734497,28.0927848,en
10.47820748,-66.83368426,es
56.46898598,-2.88379034,en
13.85884888,100.6078322,th
-27.4779534,-58.8235412,es
21.6087868,39.1212445,ar
46.09308499,7.23320961,en
38.34290698,-75.60521285,en
21.424801,39.2822384,ar
-23.6564634,-46.7778731,es
38.5731171,16.3287016,it
4.70426122,-74.07172569,es
41.61857003,-4.71966684,es
40.04498974,-75.48505356,tl
56.1170033,47.4594493,ru
39.4330768,-0.475804,es
-34.6123421,-58.4256993,es
32.48691989,-94.72224035,en
-34.6123421,-58.4256993,es
32.48691989,-94.72224035,en
37.9823083,-1.1210318,es
-12.09146361,-77.04048823,en
-3.1386685,-59.9932378,pt
37.8713813,32.4874816,tr
38.5745797,-77.115914,en
56.0658827,-3.4318476,en
53.82515392,-3.05043242,en
-25.49867917,28.0723675,en
24.5845,46.66016,ar
43.0208914,12.4773183,it
-6.2390918,107.0264986,id
-3.74350392,-38.48258137,pt
-23.4628539,-46.6716484,pt
41.4551948,31.794282,tr
34.6166204,-98.4632673,en
-22.80463726,-43.32515345,pt
41.0692582,29.0801342,tr
48.92439409,2.13658682,fr
24.7144952,46.6088033,ar
-22.91168486,-43.2244351,und
40.12152397,-83.10118152,en
38.97046376,-77.40176562,en
35.27173628,-81.1481003,en
53.60801049,-2.4103117,nl
40.6972675,-80.3201739,en
34.9905295,-80.3615241,en
-22.96444575,-43.20557075,pt
51.39059036,-2.16274772,en
30.1012862,31.3467488,en
40.1931566,28.9788676,tr
59.91715031,30.34181356,ru
51.64081559,-3.06297019,en
21.4622395,39.2663733,ar
33.62460051,-112.38681002,en
42.61617759,-82.94114451,en
-32.9725004,27.8582328,en
55.81000035,38.96761989,ru
-34.7607563,-58.2056122,es
38.2874069,26.3808265,tr
32.68929714,-97.13700724,en
-28.4050712,-53.0924645,pt
31.0506376,31.4070499,ar
48.93300748,2.22021447,und
38.4593653,27.1223226,tr
-9.9596804,-67.8045876,en
37.65299731,-122.05279046,und
40.4487987,-3.6741304,es
46.14476466,-60.16409833,en
33.0138063,-97.05397409,en
41.6522545,-72.8673878,en
40.70442941,-74.28414947,en
36.52720703,-114.43808813,en
29.66499961,-96.90329731,en
-1.4606155,-48.4724716,pt
-30.0110945,-51.1530201,pt
41.01873,29.1371307,tr
40.1923658,29.0579234,tr
38.86425933,-76.77192165,en
51.94427636,-0.89041905,en
41.94191708,-87.86591057,et
42.29627453,-71.26471585,en
53.05744171,-2.20684194,en
51.8966594,0.9057069,en
47.29861597,-122.39417705,en
40.79980007,-75.50140318,und
4.7574008,-74.0916255,es
47.41561,-122.2694501,en
29.8080213,39.8467892,ar
52.28936295,-1.58632111,en
37.08691613,-97.0543486,und
48.89546235,2.28774201,fr
41.7266512,-87.5575697,en
-23.4668108,-46.5687456,pt
32.49773184,-93.74956226,en
-30.3523188,-61.9183099,es
36.0953856,-97.00017802,und
43.0726475,-87.8899653,en
64.5565,12.6654,en
-23.94890339,-46.40567453,pt
32.46621801,-99.70756612,tl
51.41162967,-0.72155946,en
-34.5974853,-58.4158617,es
15.1224589,104.8932087,th
-28.52232346,-50.93361176,pt
13.7262309,100.3215765,th
48.86130282,2.33416524,fr
13.3703814,101.0026546,th
55.65602512,37.74952581,ru
24.4238957,39.5108732,ar
19.54190626,41.03928907,ar
39.43824427,-78.98182961,en
40.65275795,29.25714047,tr
48.87043403,2.40882129,fr
30.61523871,-96.336163,en
-29.6899305,-51.0995952,pt
29.19902172,48.08820793,ar
53.4625219,-2.2426708,en
-23.55063193,-46.63657063,und
40.98562053,28.87356736,tr
40.9873315,29.0254534,tr
37.3827886,-5.9873499,es
44.88429917,-93.4290841,en
51.49049931,-0.09890304,en
41.60814423,-74.17474911,en
44.16348213,-77.39413384,tl
-34.6505965,-58.594523,es
38.28262761,-0.69629849,es
38.0411578,-0.9973993,es
31.3261306,-92.4159031,en
40.6822585,-73.9276423,en
42.46414095,-83.36156864,en
19.36506705,-99.17144532,es
-8.27789698,-35.97201002,en
50.35315533,3.46729113,fr
21.39104,39.80815,ar
48.86576764,2.39852783,fr
38.89127496,-94.78462328,en
32.8051943,-96.5857147,en
41.14974351,-96.03938901,en
47.41926158,-122.25298765,en
-15.87342067,-47.98491619,pt
24.25224,55.69282,ar
46.20544143,-119.12401056,und
-25.31536059,-57.57591248,es
48.80516464,2.44495311,en
39.4182057,-0.4696952,es
45.03418665,5.02955148,fr
-25.9704954,32.5920181,pt
7.0853609,-73.0937735,es
46.20637637,6.1295898,fr
38.9943595,-1.839758,und
45.1914988,5.709061,fr
32.80556767,-79.95439216,en
-34.4275898,-58.7596202,es
40.06070531,-74.09650021,en
19.3768832,-99.1778076,es
49.0825409,6.0612601,fr
-25.2922449,-57.5177346,es
52.36206474,4.87831292,es
29.502021,-98.53547959,en
43.26288703,-2.93999713,es
39.07585221,-78.4003778,en
33.4781895,-111.9390312,en
53.36736472,-6.31604729,en
26.4397517,50.1023512,und
41.75326725,-85.46599438,en
52.008887,-2.7435994,en
50.4351394,4.31418731,fr
33.83294048,-117.91123284,es
43.88054545,-91.21826965,en
38.7923898,-85.3894858,en
38.99038383,-84.59397601,und
32.5477905,35.8541084,und
40.10270696,-75.14918822,und
35.37579935,-97.06931807,en
-30.04119094,-51.22913638,pt
41.10330166,28.99108261,sl
30.44745193,-84.30759027,en
1.03099,104.00851,id
43.1818892,-77.607856,en
-8.75448086,-63.86741686,pt
44.7747542,4.8480933,fr
-20.4887436,-54.6217698,pt
-23.5741058,-46.7301263,pt
32.22807399,-110.95017054,en
-23.6494788,-46.59163783,pt
36.14051115,44.01635655,ar
60.2161915,10.7214421,no
46.8039437,-92.0816513,en
27.50975105,-97.86443302,en
42.78487006,-83.73494634,en
41.0064571,29.0737827,tr
41.3696422,2.1311019,es
57.66866726,11.92678311,sv
34.27831942,-118.68565749,en
57.94388542,56.06372171,ru
42.9084047,-9.2583408,es
39.95319386,-75.19805085,nl
38.56664563,-121.42702621,en
31.1391121,30.1272457,ar
14.5418962,121.0702798,tl
54.99027726,-1.60065017,en
43.3822374,-3.7412965,es
53.1935545,-2.5102829,en
33.98970882,-84.44148959,en
-30.85442336,-51.80066694,en
-26.72264,27.04794,en
39.4531745,-0.3614569,es
-34.78902,-55.49792,pt
56.04215672,-3.42908086,en
49.27813023,-0.70632893,fr
57.28726513,-2.38131269,und
10.9167995,-74.7663534,es
27.9054868,-82.53093093,en
40.00456705,-74.12963999,en
45.38682504,-75.69683142,en
19.1228467,-70.6400405,es
28.73584166,-81.33583468,en
-34.6104393,-58.3749189,es
-43.3006168,-65.096278,es
44.47978781,-73.20458228,en
24.7445957,46.7855348,ar
48.18546176,16.31282113,de
52.25138889,0.10166667,et
39.9731977,32.8411743,tr
33.52131353,-96.48418733,en
36.05096185,-95.95522794,en
19.55118828,-99.24511346,es
36.77222372,28.8224389,tr
33.9191405,134.6656053,ja
51.5684155,0.0632964,en
-23.7556388,-53.305108,pt
39.58363242,2.63024409,es
36.8309455,28.6481456,tr
13.7269779,-89.1743705,es
27.49149838,-82.59523889,en
21.4322926,39.3006321,ar
60.26775657,24.44595147,fi
-29.33492445,-49.73242372,pl
53.51776259,-2.35771258,en
48.60006824,2.47535763,fr
-31.5375659,-68.5179623,es
37.0400278,35.3031733,tr
40.61502964,-79.16001083,en
40.8631601,29.2948125,vi
40.52265087,-74.28413511,und
10.3792755,-75.4703815,und
39.9238374,-75.30002945,en
14.4187002,121.01028674,en
41.2801255,27.9890145,tr
-25.43482408,-49.25700719,pt
59.8523644,30.2432965,ru
37.7438186,29.0952305,tr
40.71669795,-74.00001602,en
32.7143122,-117.16627197,en
-34.54586,-58.46638,es
-23.55268546,-46.74454819,pt
55.75674959,37.69041076,ru
48.81161333,2.56630852,fr
49.00964846,2.82962716,es
-33.2764137,-70.8892443,es
41.81998078,-71.46871781,en
-5.1106954,-42.7495387,pt
25.64416777,-100.33583376,es
54.01212335,-6.41485456,en
30.18330201,-84.33770791,und
21.4303871,39.8020791,ar
-25.5142987,-49.1607166,pt
-22.79044482,-43.30443112,pt
52.54717476,-0.30330814,en
43.32983886,-79.79715435,en
55.88204518,37.59121838,ru
31.614163,-94.6396431,en
-22.93002843,-43.24315787,es
29.29170274,48.05071951,ar
51.82589397,1.15124061,en
37.475212,-121.1406437,en
-0.48564,117.18655,id
26.58056825,50.01131058,ar
45.50214304,-73.56296722,en
48.78108636,2.36525254,nl
43.04085272,-86.2138378,en
38.47915746,28.15465715,sk
13.12627637,-59.44336981,en
6.62227,3.33374,en
33.7713653,-84.3739414,en
-24.16391,-46.7811849,pt
6.0935602,100.3792215,id
-22.9029791,-43.2747119,pt
-12.1130409,-76.9429242,es
51.96319499,1.35465096,en
41.1004299,28.8571845,tr
32.93617448,-97.3442072,en
42.51508737,-82.89720249,en
-23.5447453,-46.4830968,pt
10.3511422,-67.0434813,es
40.44796625,-106.81817137,en
26.2224527,-98.329689,en
40.9925445,29.028164,tr
51.953862,5.5390134,nl
25.0499348,-77.3484963,en
-29.66449757,31.12113471,en
39.7506792,30.4947412,en
53.39526818,-6.27845736,en
39.96918409,32.8201048,tr
-6.41237,106.7732,id
53.81364068,-2.21794654,en
-34.626585,-58.3899606,es
54.69524516,20.48337198,ru
40.9939534,28.8459696,und
48.839927,1.3836106,fr
33.8714694,-117.8822842,en
10.6679544,-71.6651624,es
-34.2619218,-59.4628866,es
46.22235637,6.10687905,fr
41.10333421,28.99119625,und
10.2914363,-67.7097656,es
51.0355769,4.1190026,nl
32.03825964,-82.26113833,en
39.47532578,-0.3488335,tr
24.65374976,46.73558302,ar
24.79000823,46.81010105,ar
26.10401661,-98.2331689,en
-2.96185,104.76594,und
36.77143047,-75.98174397,en
27.41687546,-82.56229233,en
33.8091632,-118.30574464,en
36.4780206,-5.9397506,es
49.118496,6.18200928,fr
52.46678703,30.95986912,ru
50.71352059,-1.98680108,en
15.497,-88.03327,en
37.9414059,27.3709567,en
56.45740763,-3.01982694,en
4.75237245,103.42239599,en
25.13438045,56.32527514,ar
53.7407394,-1.2776669,en
37.9013728,41.1228352,tr
55.64613114,37.72275934,ru
37.87303807,32.4986987,tr
40.1612425,-74.8354842,en
33.77227284,-84.88182663,en
-21.7373923,-43.34671618,it
34.84833376,-81.68963998,en
-25.34334022,-57.61758051,es
41.0447932,28.6649069,tr
42.29657513,-71.43672586,en
3.06646345,101.50113531,tl
33.54065279,-117.12653604,en
-35.273888,-59.777512,it
3.4706808,-76.5231596,es
47.35661816,5.07260125,fr
44.83640743,20.49819954,sl
52.53012878,13.41091199,en
20.97880747,-101.27622158,es
-33.9747194,25.6157945,en
-6.12071163,106.14233047,id
-22.196181,-46.7460386,pt
-25.4950337,-49.3337174,pt
48.9467383,2.5197464,fr
2.4170933,102.2096363,en
-25.4296139,-57.5375865,pt
24.58545988,46.61786026,ar
32.8773563,-85.1831847,en
-23.55851498,-46.7507655,und
40.94108742,-73.98312867,en
-22.8888297,-48.4444565,pt
26.2123779,50.6054284,vi
-23.2153536,-45.8898329,pt
55.71296977,37.78648795,ru
14.0887744,-87.1830638,es
43.0822805,-8.24232556,es
21.13336,-86.83338,sv
30.51623751,-97.78661989,en
32.91181954,-96.87508607,en
41.1850382,41.8292451,tr
44.84886817,-0.50827735,fr
43.4185083,4.8333662,fr
54.980133,-1.6288762,en
29.8972679,-93.9344432,en
40.8683808,29.2884838,tr
30.20463513,-92.06816722,en
35.37357271,139.27434471,ja
-2.9680006,104.788744,id
37.57979869,-77.4912929,en
-23.56374376,-46.79114737,pt
40.5959178,43.0915356,tr
53.3850818,-1.4775069,en
36.8207329,-76.1178922,en
-23.52072326,-46.77108666,pt
-16.40187,-48.94278,pt
34.2413831,-92.0235675,en
41.0252574,28.7060485,en
40.15235235,-87.63536657,en
26.08118,44.04404,ar
28.3625581,36.5706563,ar
32.74222945,-97.38848328,en
37.3908485,-5.9948954,es
8.9560276,-79.5449787,es
55.84748333,37.641005,ru
42.2385601,-85.5912921,en
40.54860428,-74.49952915,en
41.0787812,28.9296478,tr
53.549774,-2.260568,en
2.2053369,102.2456494,sk
51.4420346,-1.0083085,vi
30.11176066,-81.60888084,en
49.00413826,1.74072403,fr
53.19288689,-0.57972744,en
32.76689405,-97.08985395,en
39.94965381,-75.16384028,en
40.5404229,17.5816039,pl
24.35076,51.5906,ar
18.44953228,-66.64237711,es
-30.732819,-64.7915411,es
43.58842484,-79.64096965,en
51.41044042,-0.76200951,en
40.89475795,-83.87221784,en
-34.75457,-58.26215,es
49.29047538,1.00461526,fr
-3.07087053,-60.05483104,pt
52.13764578,23.61192315,ru
46.37745887,48.05285516,ru
-7.74138388,110.38981103,id
-5.78570707,-35.20257048,en
-22.5400134,-44.0674557,es
39.0195214,-9.1561826,pt
37.39315121,-5.98261088,es
20.6401948,-103.3647237,es
37.8918702,32.5176409,tr
42.11150246,-72.74072226,en
32.7020921,-97.0254166,en
39.8501272,-84.5386422,en
-33.9219013,-60.5826492,es
-23.678382,-46.5981308,en
33.63676652,-86.68852617,en
53.87410263,-1.04116712,en
-5.8678715,-35.1833473,pt
37.47043853,-121.13854324,en
-30.21031705,30.78677637,en
41.338057,-72.9468167,en
-25.44866715,-49.27459606,id
39.8990927,32.7208245,tr
36.14865811,-95.91683377,en
-6.2443938,106.8325162,id
-3.72923134,-38.52058946,en
40.81286731,-73.96330833,en
33.78435067,-79.02642554,en
59.32602257,13.4674422,sv
-27.3909321,-48.423179,pt
18.2671222,42.3104032,ar
-12.05735,-76.96608,es
40.4083494,-78.8379282,en
48.89157309,2.54061253,fr
40.15148268,26.40427542,tr
17.1435024,42.5234388,ar
13.12629459,-59.44339029,en
53.69818985,-2.45829845,en
2.9052759,-75.2815741,es
39.96493581,32.77645884,tr
40.20727466,-85.40919213,en
41.1789136,20.6781029,tr
41.57154239,-87.83386074,en
-29.8322559,30.8871532,id
51.29832946,0.45057277,en
-22.9159719,-43.2199354,pt
-37.94602,-57.5739712,es
51.13893424,3.23401045,en
17.4643007,42.554723,und
36.7853572,-4.1051339,es
29.32029481,48.04342513,und
38.95909927,-84.97397918,da
39.9788597,32.6510614,tr
41.05474668,-74.28955447,en
41.26796062,36.33057748,tr
52.58622997,-1.8363159,en
-34.5458992,-58.4786004,es
32.7536343,-97.0026123,en
40.30861824,-76.46360775,en
57.63822493,-3.57141838,en
38.6688787,34.732597,tr
41.2120484,36.6785127,tr
41.0256512,40.5287239,tr
29.3465226,47.9985257,ar
-23.6430362,-46.6643338,pt
60.23151008,24.97141496,en
42.068577,-88.21240585,en
-32.7343291,-65.2911783,es
38.69702956,-75.41108741,en
42.35458842,-71.0740367,en
38.5665822,-121.42707915,en
44.8429705,10.7302201,it
36.6785067,-6.1092344,es
36.3161763,44.0346721,en
-6.9757587,110.3282592,id
20.889846,-156.5031985,de
-34.7097161,-58.3938759,sv
50.91277565,4.71492948,nl
51.61454006,0.11745117,en
-23.54552344,-46.68767156,und
38.93575607,-92.31841517,en
39.90131789,32.86459136,tr
39.51068216,-84.72806908,en
37.4906518,-2.7792482,es
4.8088114,-75.7144074,es
-15.8211728,-48.0636553,pt
-15.6487135,-47.8095595,pt
14.51923003,100.90877192,th
-37.7386641,-57.4445314,es
-7.75114702,110.38085857,en
41.5711034,2.0134181,es
52.20376579,0.13419486,id
43.4888506,-8.215609,es
24.7602,46.78426,ar
51.32227079,3.84739606,tr
38.3945507,27.1263282,tr
48.75797119,2.29733162,it
45.69191107,-111.03214341,en
52.35904305,4.83227987,nl
-5.1900772,-37.3526892,pt
31.79064131,-106.21906668,en
-30.9857767,-54.665963,pt
41.00695729,28.87567472,tr
46.52591884,-80.94160845,en
24.6654978,46.6988563,ar
40.9996362,28.911803,tr
51.62495768,4.95581607,nl
24.2995192,47.1849,ar
-23.5093803,-46.3789552,pt
49.30304683,5.77527071,fr
18.6099712,42.0847291,ar
35.02111888,-78.97073273,en
43.21690113,-86.23648274,en
52.77866797,-2.2634839,en
24.73277962,46.60333746,ar
51.2847337,-0.0348558,en
31.93672709,-106.4266168,en
-34.57261,-58.5232235,es
32.52397767,-92.71210176,en
42.5556127,-6.5947449,es
40.89040967,14.27106248,it
48.93390978,2.36924295,fr
15.3110199,44.23091134,ar
57.12861007,-2.1455067,en
45.02554544,-92.95664904,en
3.3830996,-74.0425917,es
29.95404216,-90.07186174,en
11.0099523,-74.8048258,es
24.7037319,46.8194406,id
-40.8140994,-63.0131956,pt
50.86935933,-0.09030763,en
43.07317441,-89.39366783,tl
4.7254789,-74.1161444,es
33.821932,-118.38514588,en
57.60418525,-3.62391289,en
48.88482724,2.36536774,fr
32.5230708,-117.044019,es
33.88743501,-118.13106644,en
-2.17505439,-79.89789473,es
-0.9008,100.3597,id
29.34749823,48.09335436,ar
55.59962067,37.05273852,en
41.00096763,28.54162833,tr
56.09935905,-3.84874537,en
41.5265786,12.9469239,it
41.3303127,36.2682921,tr
53.395052,-2.1467952,en
53.8883334,-3.02818959,en
-20.6687664,-43.7816259,pt
38.71969556,-77.78832754,en
-34.9155588,-57.9696843,es
40.00650958,-75.15309325,en
36.1684991,-86.82840553,en
-24.7881169,-65.4100748,es
-23.71828253,-46.5449295,en
46.49067599,-1.75071326,fr
52.2394182,6.8977156,nl
31.341735,75.5737374,und
59.4386779,24.7745376,et
41.00246749,-76.45690896,en
55.7247038,-3.8168807,sv
11.37842,-72.2633713,es
-23.47001121,-46.65618026,pt
-33.37737547,-70.52671891,es
41.92085,123.40204,en
32.46430388,-83.72185307,en
46.3207929,-0.3717582,et
53.4859066,-2.951379,en
41.0527631,28.847318,tr
26.4725258,50.0291761,ar
49.4379219,2.0972573,fr
-23.1016027,-45.6857087,pt
34.9756676,-81.9484519,en
28.5496192,77.1734491,id
8.7469321,-75.8915504,es
18.425655,-70.1160718,und
-34.5496305,-58.4600129,tl
28.5783024,-81.21086023,en
12.98457074,7.61620349,en
2.2322592,102.2188727,lv
40.85784593,-74.19823942,en
-23.6783337,-46.5981774,en
45.31982163,-122.56058353,und
37.0383289,37.3312263,tr
52.05589473,5.23210498,und
36.98398918,35.30505516,tr
3.0620298,101.4128566,id
39.4887775,-0.3867963,es
27.448403,-82.5675025,da
39.86850532,32.8645702,tr
32.42702241,-81.79275901,en
41.00845079,28.88443499,tr
47.12552197,39.73839867,und
40.06739052,-79.89371268,en
5.38224,100.41519,en
57.55391834,-2.89935972,en
25.3447516,49.5490666,ar
-5.16274,119.45751,sl
3.2454853,101.6438428,en
-34.602269,-58.426674,es
37.74264182,-122.48535517,en
41.0321888,28.8802508,tr
26.3343297,50.14416529,en
17.9374189,-76.9052002,en
40.7031848,-89.5916279,en
52.24078858,-0.90056235,en
-36.7579989,-73.00465843,es
-19.95667173,-44.14698098,es
-34.5897914,-58.6180732,es
55.87379849,-3.98817578,en
53.81869877,-0.91813135,de
52.19371868,-0.20803857,en
39.99574835,32.62065871,tr
30.41481703,-91.18027116,en
24.6900301,46.785489,ar
38.39930563,27.0785894,en
13.9265039,100.6688201,th
39.8319733,-88.9439287,en
-34.6641781,-58.5453612,es
-25.5359129,-49.2570864,pt
42.9712372,-8.416034,es
44.9757895,-93.132118,en
31.79066031,-106.21905648,en
0.0943656,100.74442644,id
-34.9029018,-56.1513214,es
41.0158342,29.1433864,tr
10.9343349,-74.7778217,es
40.73949714,-73.97907262,en
-6.34908111,106.85496944,id
50.46154382,30.62172384,ru
-6.9633234,107.6113812,en
17.99475491,-92.92137951,es
23.2201718,77.4193674,en
-24.7840327,-65.4200307,es
40.99029832,28.61666429,tr
41.10279003,28.99119903,tr
34.75697369,-86.65574128,en
-6.2351953,106.6194842,und
37.2282019,-6.8923303,es
48.68567274,6.16867481,fr
29.2494525,47.8842703,ar
-6.37029047,-39.30769924,tl
39.305299,-84.4738385,en
24.941403,67.0977278,en
29.54417355,-95.77239358,en
19.4424526,-99.2040913,es
10.9593683,-71.733448,es
33.91228408,-83.95002871,en
32.83818398,-96.63498373,en
21.6054729,39.1726579,ar
56.8564309,53.2190539,ru
40.86514355,-74.1961317,en
34.78464181,-77.42752758,en
56.9710005,24.1347478,lv
40.43965106,-79.96264771,en
41.03563101,28.98485819,en
-7.5453972,110.8366821,id
29.31318398,47.817203,ar
53.5484349,-2.333222,en
33.68763695,-117.85691,en
57.33861162,-3.5460156,en
34.081691,-118.0913764,en
43.2173881,2.3570566,fr
32.0239585,34.754268,und
52.81087611,-3.35395282,en
52.39548155,4.64289609,en
52.6237381,-1.0700338,en
42.25747016,-71.09388407,en
51.56487785,-0.13495149,is
16.73612821,100.19771699,th
33.7958821,-117.85031773,en
32.5003575,-116.9193423,es
-2.2070234,-79.8851814,es
49.42774794,7.71396567,en
49.2677649,2.4613216,fr
40.53303182,17.44150081,it
40.00709364,-105.26297004,en
41.48815043,-81.53339773,en
51.2096616,2.8945138,nl
13.8866106,100.394663,th
52.24836393,-0.95185958,sl
53.9072302,27.4965152,ru
29.48524714,-95.51445274,und
1.5496363,103.8066535,id
40.87873643,29.320171,tr
43.77458554,11.2521698,en
41.47305124,-94.72133916,en
42.78772636,-1.68921901,es
-34.6599627,-58.5989372,es
37.56159921,-122.32459306,en
49.44820883,1.0948911,fr
37.4104395,-6.0058952,es
24.1372729,47.3596379,ar
45.05019319,-87.79911843,en
45.0729236,7.6638959,it
10.68265382,-71.6231475,es
42.01931991,-87.7910638,en
43.3260761,-3.8500742,es
45.58057888,-93.23045582,en
42.40285669,-83.29874216,en
33.5864715,-112.2407933,und
25.30723075,51.51885519,en
39.70371662,-75.67847983,en
21.3977642,39.42626685,ar
33.84521237,-116.54462446,en
50.32982096,3.60397439,fr
38.5076039,-76.5670151,en
40.75219868,-8.5714817,pt
36.87577869,30.72917155,tr
13.7991656,100.6727438,th
11.0434615,79.0556502,en
-6.4241,106.73588,id
41.07595686,29.01242571,tr
29.5688707,-95.7580641,en
-23.5464952,-46.8192048,pt
26.2966158,44.7931295,ar
19.3579638,-99.2747148,es
-19.8349448,34.8871245,pt
-34.5952011,-60.95155283,es
35.13913264,-90.17164183,en
-6.2009883,106.8886364,id
50.97809828,-3.22124133,en
29.308985,47.9994078,ar
53.469976,-2.98134357,en
33.22003743,-96.64225504,en
13.7623405,100.6234956,th
3.0810388,101.5107944,en
40.86898135,-74.38064347,en
40.9067465,29.2079449,tr
38.4653648,27.105143,tr
46.8422761,-96.8042017,en
41.7562741,-111.8148556,en
21.5422488,39.2025417,ar
39.0189901,-94.6683551,en
32.46663016,-99.70779304,en
34.17334865,-118.09850834,en
40.9517857,29.1118722,tr
19.2117836,73.08922,en
-34.3741195,-55.2445823,es
41.3593812,-93.5759204,en
40.9840429,29.0966374,tr
34.19104259,-118.60436327,en
55.9016467,-3.5011036,en
38.9495136,-85.89327863,en
-27.1228052,-48.9086896,pt
-22.3884067,-43.8703292,pt
-1.37045665,-48.44623089,hu
51.9189,19.1343,nl
29.8915241,31.3047562,ar
29.62753749,-95.27645356,und
48.82322363,2.3494061,id
40.37745764,-74.19977381,en
13.9641867,100.5887132,th
37.5328566,-81.29340579,en
35.75163787,-79.4619732,en
38.183663,-0.8713697,es
4.24911399,103.42539565,tl
50.72768772,1.60720746,fr
41.07407486,-112.04150629,en
32.1307827,36.0674204,ar
50.8870183,2.4396456,fr
39.9461937,-81.99429835,en
51.47431653,-3.24775295,en
-6.97154,107.639,id
29.1954259,48.0904903,ar
59.9462637,30.4681718,ru
33.67640096,-117.77783271,et
39.42188133,29.98729544,tr
-23.60139296,-46.60387823,pt
53.61862196,-7.81128609,es
51.27951189,1.09297336,en
44.63759584,10.93591923,it
-29.85876002,-51.17016528,pt
33.47674429,-112.10929324,en
